,name,type,url_pics
442,Taberna El Fino,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-s/1b/87/32/14/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/87/32/12/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/87/32/13/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/ed/45/df/parillada-y-taberna.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/f0/3d/c9/20160102-232107-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/87/32/15/photo4jpg.jpg']"
443,Discos Monterey Bar,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/c9/96/e1/img-20161126-223307-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/fc/93/d1/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/9f/40/07/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/9f/40/02/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/c9/96/df/img-20161126-224232-largejpg.jpg']"
444,Colala Noodles,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/15/ae/62/f1/california-roll-de-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/d2/e8/24/32-piezas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/70/73/f4/colala-noodles.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/d2/e8/91/sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/d2/e7/c2/entrantes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/11/b9/b7/38/photo0jpg.jpg']"
445,restaurante japones KOBE,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/33/e7/8c/restaurante-japones-kobe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/33/e7/8d/restaurante-japones-kobe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/33/e7/7c/restaurante-japones-kobe.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/cc/bb/92/photo0jpg.jpg']"
446,Don Fili,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/06/2c/23/71/don-fili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/c0/a0/52/don-fili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/2c/23/62/don-fili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/2c/23/86/don-fili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/05/bf/78/fd/don-fili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/cf/0e/86/don-fili.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/cf/0e/86/don-fili.jpg']"
447,Little Pizza,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/19/13/a5/6e/postres.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/13/a5/25/pizza-grande.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/13/a5/58/interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/71/88/7e/tabla-de-embutidos-y.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/13/a5/91/terraza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/13/a5/a6/terraza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/14/da/55/menu-1.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/14/da/6e/menu-2.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/13/a5/a6/terraza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/14/da/55/menu-1.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/14/da/6e/menu-2.jpg']"
448,Namaste Pais Indian Restaurant,Indian,['https://media-cdn.tripadvisor.com/media/photo-f/21/a2/a5/7f/pollo-tikamasala-gambas.jpg']
449,Filippa's,Italian,[]
450,La Percanta,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/07/63/b8/b7/la-percanta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/11/49/b3/img-20170422-220535-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/11/49/b1/img-20170422-220545-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/11/49/ae/img-20170423-wa0001-largejpg.jpg']"
451,A Fuego Lento,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/52/51/1f/interiores.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/50/a3/1d/cigalitas-salteadas-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/52/51/23/bocadillo-de-ternera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/50/a3/4e/nuestros-desayunos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/50/a3/17/postres-variados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/69/1b/bc/tartar-de-caballa-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/50/a3/45/pulpo-con-trinxat-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/69/1b/bc/tartar-de-caballa-con.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/50/a3/45/pulpo-con-trinxat-de.jpg']"
452,El Moss Taberna,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/be/86/62/img-20210315-142359-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/ea/70/83/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/ea/70/81/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/22/8b/55/el-moss-taberna.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/06/cd/0b/83/ollica-del-rincon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/be/86/61/img-20210315-145003-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/ea/70/84/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/ea/70/84/caption.jpg']"
453,La Tagliatella C,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/22/f1/92/comedor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/22/f1/a1/comedor.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/07/7b/39/23/la-tagliatella-cc-aqua.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/35/af/2b/img-20150814-wa0001-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/59/df/76/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/9f/ca/31/la-tagliatella.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/b0/b6/c6/won-t-miss-the-cheese.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/a7/82/22/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/e7/ce/5a/photo2jpg.jpg']"
454,Kokura Automatic Sushi,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-f/0f/83/07/d6/img-20170607-221129-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/83/07/d5/img-20170608-073703-614_rotated_90.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/c8/d7/28/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/e1/1e/22/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/c2/4e/da/img-20170701-143701-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/c8/d7/26/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/84/02/74/aguacate-y-salmon-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/02/9a/5f/kokura-automatic-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/84/01/16/atun-picante-excelente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/84/02/74/aguacate-y-salmon-roll.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/02/9a/5f/kokura-automatic-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/84/01/16/atun-picante-excelente.jpg']"
455,La Prosciutteria di San Tommaso,Italian,"['https://media-cdn.tripadvisor.com/media/photo-s/1a/dd/5d/87/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/0f/0b/1d/la-prosciutteria-di-san.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/03/47/f5/la-prosciutteria-di-san.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/03/24/de/san-tommaso.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/03/24/e1/san-tommaso.jpg']"
456,Frankfurt Doghot,American,"['https://media-cdn.tripadvisor.com/media/photo-f/22/37/6b/b9/frankfurt-doghot.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/22/37/6b/a5/frankfurt-doghot.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/30/18/fd/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/30/18/f9/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/30/18/35/best-hot-dogs-in-valencia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/30/18/34/best-hot-dogs-in-valencia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/30/18/33/best-hot-dogs-in-valencia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/30/18/32/best-hot-dogs-in-valencia.jpg']"
457,Alma De Tapa Y Vino,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/1c/44/d3/interior-del-local.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/1c/44/e2/decoracion-interior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/1c/44/d2/vista-desde-la-calle.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/1c/44/d4/barra-de-vinos.jpg']"
458,Restaurante Tokyo,Japanese,[]
459,El Portet Del Marina,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-s/1c/12/52/c0/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/59/71/4d/photo0jpg.jpg']"
460,La Boba y el Gato Rancio,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-s/12/5a/2f/9a/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/12/5a/2f/9c/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/54/a1/7f/photo0jpg.jpg']"
461,Restaurante Kyoto II,Japanese,"['https://media-cdn.tripadvisor.com/media/photo-s/15/a2/9a/6e/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/a2/9a/6f/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/a2/9a/70/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/c1/f7/6a/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/35/e9/d9/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/c1/f7/69/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/35/e9/da/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/88/ee/ca/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/35/e9/da/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/88/ee/ca/photo0jpg.jpg']"
462,Simple bar,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-s/13/aa/2c/c0/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/bd/9a/12/img-20180920-wa0007-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/69/2e/9c/photo5jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/35/34/f9/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/14/bd/9a/14/img-20180920-wa0011-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/e3/b2/51/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/e3/b2/51/photo0jpg.jpg']"
463,QuiebraTinajas,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/16/30/e3/99/sardinones-de-conservas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/50/3f/48/mesa-preparada-para-recibir.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/30/e3/93/tarta-de-queso-y-tarta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/4b/de/c8/atun-de-almadraba-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/4b/de/ba/quiebratinajas-se-encuentra.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/4b/de/ca/nuestro-premiado-aceite.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/30/e1/87/postres-artesanos-hechos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/4b/de/ca/nuestro-premiado-aceite.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/30/e1/87/postres-artesanos-hechos.jpg']"
464,Piko's,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-s/1a/5c/21/c3/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/0f/b0/d9/caption.jpg']"
465,Hasta La Pasta,Italian,['https://media-cdn.tripadvisor.com/media/photo-f/23/6a/f4/5f/uno-de-los-mejores-restaurante.jpg']
466,Leixuri,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/02/d4/e1/5a/leixuri.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1d/4f/50/29/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/7a/2e/cd/20181122-215201-largejpg.jpg']"
467,Pizziamo,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/10/a5/3c/82/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/6c/8b/2a/pizza-hawaiana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/86/19/52/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/86/19/51/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/14/86/19/51/photo0jpg.jpg']"
468,Cayena Restobar,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/13/a4/fa/00/brocheta2.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/c4/28/entrana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/59/18/fd/tartita-de-atun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/b9/96/1c/barbacoa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/8c/c5/2f/asadito.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/b9/96/61/churrasco.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/b9/96/16/ensaladas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/a4/f8/fd/brownie.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/b9/96/48/fin-de-semana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/b9/96/41/menu-del-dia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/b9/96/41/menu-del-dia.jpg']"
469,Lambrusqueria Ciscar,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/09/87/00/81/lambrusqueria-ciscar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/09/87/00/89/lambrusqueria-ciscar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/78/4a/fc/carpaccio.jpg']"
470,El Arenal de Canovas,Seafood,"['https://media-cdn.tripadvisor.com/media/photo-s/07/47/b5/3e/exquisito-meloso-de-langosta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/07/3a/d2/ea/promocion-de-3-ostras.jpg']"
471,Il Piccollo,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/0a/d5/f8/cc/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/cc/42/b5/menu-del-dia-was-great.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/6a/59/dd/20160527-145520-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/cc/4c/4d/het-dessert.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/b4/f6/6c/20160808-135816-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/c2/c9/16/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/c2/c9/16/photo0jpg.jpg']"
472,Taberna El Sitio,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/0b/62/ec/63/taberna-el-sitio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0b/62/ec/5d/nuevo-diseno.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/fe/d5/a6/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0f/e6/e8/d1/img-20170715-220832-852.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/fe/d5/a4/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/94/5d/76/taberna-el-sitio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0c/94/5d/76/taberna-el-sitio.jpg']"
473,Ditaly,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/38/nuestras-bases-son-espectacula.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/31/no-solo-de-pizza-vive.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/1d/elige-la-base-los-toppings.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/22/la-customizacion-de-la.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/34/asi-llueve-a-gusto-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/19/la-pizza-margheritta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/12/nuestras-pizzas-napolitanas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/1c/el-pizzaiolo-es-la-magia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/0f/en-ditaly-el-horno-de.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/12/nuestras-pizzas-napolitanas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/1c/el-pizzaiolo-es-la-magia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/10/7a/0f/en-ditaly-el-horno-de.jpg']"
474,mi tierra,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/9f/67/d0/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/9f/67/cf/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/04/94/d8/tacos.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/e8/75/2b/si-no-sabes-que-pedir.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/e8/71/d8/no-dejes-de-probar-nuestro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/c2/f0/a1/queso-fundido.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/e8/74/6e/molletes-de-chorizo-similar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/e8/74/6e/molletes-de-chorizo-similar.jpg']"
475,Mey Chen,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/1e/10/7b/mey-chen.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/04/bf/d5/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/04/bf/d6/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/94/a2/84/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/04/bf/d2/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/04/bf/d2/photo0jpg.jpg']"
476,Pizza Al Tall,Italian,['https://media-cdn.tripadvisor.com/media/photo-f/0b/95/7f/90/20160611-193559-largejpg.jpg']
477,Oragu - Lasagna Bar,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/1a/af/5b/d7/lisetta-lasagna-vegana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/4d/9e/b2/oragu-lasagna-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/af/5b/dd/elisa-lasagna-con-calabacin.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/4d/9e/bb/oragu-lasagna-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/af/5b/da/duo-de-lasagnas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/af/5b/ed/canelos-de-carne.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/af/5b/ec/chips-de-lasagna.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/af/5b/ed/canelos-de-carne.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/af/5b/ec/chips-de-lasagna.jpg']"
478,La Taberna de Ruzafa,Spanish,['https://media-cdn.tripadvisor.com/media/photo-f/26/a5/15/12/la-taberna-de-ruzafa.jpg']
479,Vaixell Restaurant,Spanish,"['https://media-cdn.tripadvisor.com/media/photo-f/03/bd/85/30/vaixell-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/bd/85/35/vaixell-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/bd/85/2d/vaixell-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/bd/85/33/vaixell-restaurant.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/09/4a/b3/74/photo0jpg.jpg']"
480,Bordo Pizza Valencia,Italian,"['https://media-cdn.tripadvisor.com/media/photo-s/19/f1/c5/4b/vegetariana.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/4f/91/dc/minibandeja.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/4f/92/00/minibandeja.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/4f/8f/44/sano.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1a/36/c7/69/bordo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/20/d7/5b/colori.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/4f/8f/72/pizza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/19/20/d7/57/la-nostra-quadrata.jpg']"
481,El Taliano,Italian,[]
482,Pizzeria Pomodoro e Basilico,Italian,"['https://media-cdn.tripadvisor.com/media/photo-f/13/df/ac/7d/bufalina.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/10/84/b4/por-fin-en-terraza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/18/9a/55/f8/aperitivo-pomodoro-e.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/fa/af/11/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/99/36/a2/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/fa/af/10/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/fa/af/10/photo0jpg.jpg']"
483,InPrimis,Italian,"['https://media-cdn.tripadvisor.com/media/photo-s/1b/f9/e4/c7/tortino-al-cioccolato.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2f/14/f7/cheesecake-di-pistacchio.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2f/14/f3/ravioli-ricotta-e-spinaci.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2f/14/fc/pizza-margherita.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f9/e4/19/frittura-di-calamari.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2f/14/fd/pizza-mortazza.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f9/e3/f9/rigatoni-gamberi-e-zucchine.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2f/15/04/panuozzo-inprimis.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/f9/e3/f9/rigatoni-gamberi-e-zucchine.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/2f/15/04/panuozzo-inprimis.jpg']"
484,Cafecito Valencia,Mexican,"['https://media-cdn.tripadvisor.com/media/photo-f/03/e9/77/f5/cafecito-valencia.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/03/e9/77/dd/cafecito-valencia.jpg']"
